global_episode,round,trained_side,prefix,completion,valid,attacker_reward,loss
7173,4,defender,TRAPPED CAT BURN BURN FALL FALL,SPREAD GROW MOVE ANGRY BIRD SEE SIMPLE CLOCK,0,1.2539,-8.3666
7174,4,defender,FAST STRANGER BURN RUN CHOOSE,STRONG MAN FALL SEE ACTIVE CAT HEAR TRAPPED CROWD,1,0.1484,21.3245
7175,4,defender,TRAPPED GUARD BURN BURN GROW,SPREAD FALL HEAR ASHAMED,0,1.2906,-8.0005
7176,4,defender,TRAPPED CAT BURN BURN BURN FALL,SPREAD HEAR PLAN MOVE CLEAN WEAPON,0,1.3204,-9.0631
7177,4,defender,ISOLATED WOLF BREAK ISOLATED TRAPPED CROWD,FALL HEAR MAP BURN,1,0.2696,3.5082
7178,4,defender,TRAPPED CAT BURN BURN BURN BURN,HEAR POISON BURN SPREAD,0,1.2822,-6.2691
7179,4,defender,TRAPPED CAT FALL BURN BURN FALL,HEAR ASHAMED LEADER FALL,0,1.2434,-6.8812
7180,4,defender,TRAPPED CAT FALL FALL BURN BURN,SPREAD BREAK DORMANT SOLDIER,0,1.2113,-6.7296
7181,4,defender,MAN,BURN RUN TALK TRADE HAPPY ELDER HEAR WOOD,0,1.2534,-9.5303
7182,4,defender,ISOLATED WOLF HEAR TRAPPED ISOLATED ELDER,BURN SEE DORMANT ROBOT,1,0.2396,2.5588
7183,4,defender,TRAPPED CAT FALL FALL BURN FALL,SEE DULL CORRUPTED CAMERA,0,1.3073,-8.6647
7184,4,defender,TRAPPED CAT BURN BURN FALL BURN,HEAR HAPPY FAST FIRE MOVE WOOD GROW,0,1.2949,-9.8665
7185,4,defender,ISOLATED BORDER GROW,SPREAD SPREAD GROW GROW,1,0.9872,0.7076
7186,4,defender,ISOLATED WOMAN HEAR TRAPPED TRAPPED WOMAN,MOVE CAR FALL SEE FIRE,1,0.2639,5.5753
7187,4,defender,CONNECTED,POISON BURN MOVE SAD GUARD,0,1.3737,-9.2240
7188,4,defender,CHILD FOLLOW DULL,LEADER FORGET SMALL INSECT,0,1.2406,-8.0219
7189,4,defender,TRAPPED WOLF BURN BURN BURN BURN,SPREAD HEAR ASHAMED ELDER,1,0.2907,7.8521
7190,4,defender,ISOLATED BORDER SPREAD,SPREAD GROW SPREAD FAIL,1,0.5365,1.7553
7191,4,defender,ANGRY,HORSE RUN CARRY DENSE WEAPON,1,0.3927,4.3811
7192,4,defender,ISOLATED DOG BURN CARRY TRAPPED TRAPPED,GUARD FALL MOVE HEAVY TOOL,0,1.2360,-6.6380
7193,4,defender,TRAPPED CAT BURN FALL BURN BURN,SPREAD SEE FAST BROKEN COMPUTER,0,1.3115,-10.1342
7194,4,defender,TRAPPED CAT BURN BURN FALL BURN,GROW SPREAD MOVE ISOLATED BOOK,0,1.2995,-6.4820
7195,4,defender,TRAPPED CAT BURN BURN BURN BURN,SPREAD MOVE BIG SAD CHILD,0,1.2569,-8.4191
7196,4,defender,TRAPPED CAT BURN FALL BURN FALL,SEE ANGRY SLOW GUARD,0,1.2854,-8.4765
7197,4,defender,TRAPPED CAT FALL BURN BURN BURN,GROW MOVE CLOCK MOVE FREE WEAPON,0,1.3733,-11.4784
7198,4,defender,TOOL,BURN SPREAD GROW FALL,1,0.2046,1.4835
7199,4,defender,AUTOMATED SOLDIER MOVE,ROAD FALL BURN SEE METAL,1,0.3024,4.6297
7200,4,defender,ACTIVE,PLAN SPREAD GROW GROW,1,0.6987,-1.1750
7201,4,defender,ISOLATED WOMAN BREAK TRAPPED TRAPPED WOMAN,MOVE STRONG WEAPON FALL,1,0.2790,1.7113
7202,4,defender,HORSE,RUN BREAK DENSE SMALL KEY,1,0.3024,5.8974
7203,4,defender,CAMERA,UPDATE TRAPPED ACTIVE GUARD FALL,0,1.3042,-10.6760
7204,4,defender,ISOLATED LEADER BURN BURN HEAR TRAPPED,GUARD MOVE SMALL CORRUPTED MAP,1,0.2176,7.6998
7205,4,defender,ISOLATED LEADER BURN BREAK ISOLATED TRAPPED,CROWD FALL MOVE DEAD LEADER,1,0.1677,2.3919
7206,4,defender,PLAN,SPREAD GROW GROW SPREAD,1,0.7677,-0.5858
7207,4,defender,TRAPPED CAT BURN BURN BURN FALL,HEAR FAST INSECT MOVE WOMAN,0,1.2401,-12.8118
7208,4,defender,TRAPPED DOG BURN FALL BURN BURN,SEE ORDERED METAL MOVE DRONE,0,1.2910,-12.5128
7209,4,defender,TRAPPED LEADER HEAR TRAPPED TRAPPED WOMAN,WANT FAST DENSE FIRE,0,1.2752,-10.9367
7210,4,defender,CHANCE,SPREAD SPREAD GROW SPREAD,1,0.7585,1.0387
7211,4,defender,BIRD SEE DORMANT WOLF,BURN FALL BREAK SMALL WEAPON,0,1.3088,-9.3694
7212,4,defender,TRAPPED CAT FALL BURN BURN FALL,HEAR TRUSTED DIRTY INSECT,0,1.2370,-9.0807
7213,4,defender,ISOLATED WOLF HEAR TRAPPED TRAPPED WOMAN,HEAR ISOLATED CHAOTIC BORDER,1,0.1615,8.1705
7214,4,defender,REBELLIOUS GUARD BUILD ENCRYPTED POISON BREAK,CORRUPTED CAMERA BURN HEAR DORMANT CLEAN BOOK,0,1.2228,-13.2827
7215,4,defender,CAT BREAK ISOLATED TRAPPED CROWD,FALL SEE LEADER MOVE KEY,1,0.2497,3.0404
7216,4,defender,TRAPPED CAT BURN BURN FALL FALL,HEAR SMALL DRONE SPREAD,0,1.3452,-10.2484
7217,4,defender,TRAPPED BIRD BURN BURN BURN BURN,FALL MOVE SIMPLE SMALL WEAPON SPREAD,0,1.2901,-10.9593
7218,4,defender,ISOLATED WOLF BURN BURN BURN BURN,SEE SIMPLE KEY RUN,1,0.2505,3.2742
7219,4,defender,DEBT,SPREAD GROW SPREAD SPREAD,1,0.7607,0.6670
7220,4,defender,TRAPPED CAT BURN BURN BURN FALL,FALL HEAR TRUTH GROW,0,1.2867,-8.3642
7221,4,defender,ISOLATED DOG BURN BURN HEAR TRAPPED,SOLDIER MOVE DEAD SAD LEADER,0,1.2172,-7.7895
7222,4,defender,TRAPPED CAT BURN FALL BURN BURN,GROW MOVE POISON SPREAD,0,1.3013,-5.7606
7223,4,defender,ERROR,SPREAD SPREAD GROW SPREAD,1,0.7788,0.4270
7224,4,defender,TRAPPED CAT BURN BURN BURN BURN,GROW BURN SPREAD GROW,0,1.5472,-6.6704
7225,4,defender,ISOLATED WOMAN BURN MOVE CAT HEAR,BORDER FALL HEAR DOG,1,0.2265,5.3251
7226,4,defender,TRAPPED DOG FALL BURN BURN BURN,HEAR CAT MOVE RIVER,0,1.2393,-9.7210
7227,4,defender,TRAPPED CAT BURN BURN BURN BURN,SPREAD GROW HEAR TIME,0,1.3227,-7.3372
7228,4,defender,TRAPPED LEADER GROW,FALL HEAR MAN MOVE BROKEN COMPUTER,1,0.2030,7.3479
7229,4,defender,ISOLATED WOLF BURN BURN BURN EAT,TRAPPED DOG FALL SEE HAPPY MAN,1,0.2257,7.3955
7230,4,defender,ISOLATED WOMAN CARRY SENSOR,SEE AUTOMATED CAR THINK WATER,0,1.2881,-12.4661
7231,4,defender,SEED GROW,SPREAD HEAR DEBT MOVE SAD DOG,0,1.3083,-12.5811
7232,4,defender,TOOL BURN,SPREAD GROW GROW MOVE DEAD LEADER,0,1.5116,-8.0116
7233,4,defender,PATTERN,GROW SPREAD SPREAD GROW,1,0.7800,0.4625
7234,4,defender,ISOLATED WOLF BURN BURN BURN CHOOSE,BIG BIRD FALL HEAR ELDER,1,0.2076,4.5060
7235,4,defender,BIG WATER BURN,FALL SEE FAST CROWD,0,1.2935,-10.2160
7236,4,defender,CONNECTED STONE,FALL BURN MOVE BRIDGE,0,1.3015,-6.4759
7237,4,defender,TRAPPED CAT BURN BURN FALL BURN,GROW GROW SPREAD FALL,0,1.6471,-6.8131
7238,4,defender,CROWD BREAK,OPTIMAL KEY GROW WANT BOOK SEE ENCRYPTED DULL LEADER,1,0.2513,17.7782
7239,4,defender,SENSOR MOVE,CONNECTED TOOL FALL GENERATE CHANCE,1,0.2708,3.2720
7240,4,defender,ISOLATED WOMAN BURN BURN BURN BURN,HEAR ASHAMED WOLF MOVE CALM DOG,0,1.2308,-10.4279
7241,4,defender,TRAPPED CAT BURN FALL BURN BURN,SPREAD BURN MOVE BIG SEED,0,1.2730,-7.9469
7242,4,defender,CHILD MOVE,DEAD LEADER BURN BURN,1,0.5473,0.1477
7243,4,defender,TRAPPED CAT BURN BURN BURN FALL,GROW SPREAD FAIL HEAR POISON SPREAD,0,1.5121,-12.5211
7244,4,defender,ISOLATED WOMAN BURN BURN FALL BURN,SEE WOLF MOVE DENSE SEED,1,0.2665,4.4952
7245,4,defender,TRAPPED CAT BURN FALL FALL BURN,SPREAD GROW SPREAD MOVE WATER,0,1.5244,-8.8031
7246,4,defender,TRAPPED CAT BURN BURN BURN BURN,GROW SPREAD MOVE OBEDIENT TRAPPED HORSE,0,1.0932,-6.2498
7247,4,defender,TRAPPED CAT BURN BURN FALL BURN,SPREAD GROW MOVE DRONE,0,1.3071,-6.2638
7248,4,defender,TRAPPED CAT BURN BURN BURN BURN,SPREAD GROW SPREAD MOVE FREE HORSE,0,1.2901,-9.1007
7249,4,defender,HEAVY,CAMERA FALL MOVE WEAK DRONE,1,0.3187,2.0755
7250,4,defender,PATTERN,GROW SPREAD GROW GROW,1,0.7862,0.3999
7251,4,defender,WOLF,TALK SPREAD GROW MOVE SLOW CAR,1,0.3043,5.4255
7252,4,defender,TRAPPED DOG BURN BURN FALL BURN,SPREAD GROW MOVE BROKEN VAST FIRE,0,1.2693,-9.5446
7253,4,defender,ISOLATED WOMAN BURN FORGET ISOLATED TRAPPED,CAT FALL SEE TOOL,0,1.2525,-7.1839
7254,4,defender,PHONE FALL SEE SIMPLE,ROBOT HEAR PLAN MOVE KEY,1,0.2329,5.2446
7255,4,defender,ISOLATED BORDER GROW,SPREAD SPREAD GROW GROW,1,0.9872,0.8865
7256,4,defender,ISOLATED WOMAN FALL FORGET TRAPPED TRAPPED,ELDER WANT COMPLEX FEAR,1,0.2807,2.7786
7257,4,defender,TRAPPED WOMAN HELP,SMALL CROWD BURN FALL,1,0.2143,1.1376
7258,4,defender,TRAPPED CAT BURN BURN BURN BURN,SPREAD FALL SEE HEAVY CAMERA MOVE SLOW SEED FALL,0,1.4138,-17.5865
7259,4,defender,FAMOUS WEAPON,BURN ATTACK CHAOTIC OUTCAST LEADER,0,1.3196,-12.4610
7260,4,defender,TRAPPED CAT BURN FALL BURN BURN,SEE DEAD LEADER MOVE OBEDIENT STRANGER MOVE CORRUPTED KEY,0,1.3501,-15.4726
7261,4,defender,TRAPPED CAT BURN FALL BURN FALL,SPREAD FALL SEE ASHAMED WOLF,0,1.1817,-7.5170
7262,4,defender,ISOLATED WOLF SPREAD,FALL FORGET LIE BREAK SEED,1,0.3072,8.1939
7263,4,defender,SIMPLE KEY FALL BURN FALL BURN,SPREAD MOVE ROBOT GROW,0,1.2784,-7.3445
7264,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL GROW SPREAD GROW,0,1.5705,-6.7003
7265,4,defender,TRAPPED CAT BURN BURN FALL BURN,SPREAD BURN SEE KEY,0,1.2860,-6.5471
7266,4,defender,ISOLATED WOLF MOVE HORSE,FALL SEE TRUSTED INSECT,1,0.1521,3.0921
7267,4,defender,ISOLATED MAN,SEE SHARP SEED BREAK METAL FALL,1,0.3172,6.8875
7268,4,defender,ENCRYPTED,ENGINE FALL GENERATE DORMANT PLAN,0,1.3351,-9.3236
7269,4,defender,DRONE,HEAR LAW FALL FALL,1,0.5906,-1.1276
7270,4,defender,ISOLATED BORDER GROW,SPREAD SPREAD FAIL SPREAD,1,0.8679,0.6857
7271,4,defender,TRAPPED CAT FALL BURN FALL BURN,BURN MOVE OPTIMAL KEY,0,1.2590,-6.2299
7272,4,defender,TRAPPED ELDER,FORGET ORDERED INSECT FALL,0,1.2800,-9.4695
7273,4,defender,ANGRY,CHILD SEE DENSE WEAPON,1,0.4000,0.7464
7274,4,defender,TRAPPED LEADER BURN GROW SPREAD,HEAR DULL OBEDIENT CAT,1,0.2227,3.0618
7275,4,defender,TRAPPED WOMAN FALL BURN BURN BURN,WARN MAN SEE ISOLATED SAD CROWD,0,1.2175,-11.8570
7276,4,defender,TRAPPED CAT FALL BURN BURN BURN,SPREAD HEAR TRUTH MOVE POISON GROW,0,1.3155,-9.9504
7277,4,defender,ISOLATED BOOK,SPREAD GROW BURN MOVE CAT FALL,0,1.3075,-6.7609
7278,4,defender,CONNECTED STRANGER HELP FREE BIG,INSECT RUN GROW SEE FAMOUS CAT,0,1.2462,-10.4653
7279,4,defender,TRAPPED CAT BURN FALL BURN BURN,MOVE STRONG KEY SEE FREE SEED GROW,0,1.2462,-10.4645
7280,4,defender,TRAPPED CAT BURN BURN BURN BURN,MOVE CAMERA FALL BURN,0,1.2526,-5.8572
7281,4,defender,ISOLATED LEADER HEAR TRAPPED ISOLATED LEADER,BREAK ENGINE FALL MOVE ROOM,1,0.3129,6.4344
7282,4,defender,ISOLATED BORDER SPREAD,GROW GROW SPREAD SPREAD,1,0.9898,0.6325
7283,4,defender,TRAPPED CAT FALL BURN BURN BURN,SEE CLEAN CAT MOVE CLOCK,0,1.2431,-9.5437
7284,4,defender,ISOLATED DOG BURN FALL HEAR TRAPPED,WOLF SEE SIMPLE ROBOT,1,0.2092,3.5250
7285,4,defender,TRAPPED WOMAN BURN KNOW HEAVY,POISON FALL CHOOSE DEBT,0,1.2825,-10.5983
7286,4,defender,TRAPPED CAT BURN BURN FALL BURN,MOVE ORDERED CAMERA FALL,0,1.2614,-8.6113
7287,4,defender,GUARD MOVE HAPPY,CAT SEE OPTIMAL HAPPY SOLDIER SPREAD,1,0.1699,11.8138
7288,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL HEAR STRONG ENCRYPTED PLAN,0,1.3034,-11.5498
7289,4,defender,TRAPPED CAT FALL BURN BURN FALL,GROW SPREAD HEAR PLAN,0,1.3328,-7.4720
7290,4,defender,PHONE,HEAR HORSE SEE SIMPLE COMPUTER,1,0.2679,5.5569
7291,4,defender,TRAPPED CAT BURN BURN BURN FALL,BURN HEAR ORDERED CONNECTED CAR,0,1.2808,-11.7106
7292,4,defender,TRAPPED GUARD HEAR TRAPPED TRAPPED ELDER,FALL SEE DEAD SPREAD,0,1.2649,-7.5418
7293,4,defender,BORDER SPREAD GROW,SPREAD SPREAD FAIL GROW,0,1.4907,-2.6071
7294,4,defender,WEAPON FALL GROW,GROW BURN SPREAD SPREAD,1,0.5483,2.5337
7295,4,defender,ISOLATED DOG HEAR ISOLATED TRAPPED LEADER,FALL HEAR DEBT SEE DORMANT ROBOT,1,0.2429,6.6303
7296,4,defender,TRAPPED WOMAN BURN BURN BURN BURN,SEE INSECT FOLLOW ALGORITHM,1,0.3042,4.4288
7297,4,defender,WEAPON BURN SPREAD BURN FALL BURN,GROW SPREAD FAIL GROW,0,1.4548,-5.3010
7298,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL FALL SEE DULL WOLF,0,1.4632,-12.7586
7299,4,defender,TRAPPED DOG FALL BURN FALL FALL,SPREAD BURN MOVE TOOL,0,1.2742,-6.5028
7300,4,defender,ISOLATED BOOK,GROW GROW MOVE BROKEN DRONE,0,1.5782,-13.2872
7301,4,defender,FOOD FALL BURN BURN,MOVE HAPPY BIG CAT,0,1.2875,-5.7843
7302,4,defender,SYSTEM,GROW SPREAD SPREAD GROW,1,0.7694,1.0427
7303,4,defender,ISOLATED BORDER GROW,SPREAD SPREAD GROW GROW,1,0.9872,0.7956
7304,4,defender,TRAPPED CAT FALL BURN FALL FALL,HEAR CALM BROKEN GUARD,0,1.2715,-7.4575
7305,4,defender,TRAPPED CAT BURN BURN BURN FALL,HEAR WATER BURN MOVE ENGINE,0,1.2690,-8.3410
7306,4,defender,ISOLATED DOG CARRY,TRAPPED SOLDIER HEAR ORDERED VAST DUST,1,0.2951,7.6399
7307,4,defender,ISOLATED WOMAN FORGET,DIRTY BOOK BUILD WEAPON FALL,1,0.2739,7.6812
7308,4,defender,TRAPPED CAT BURN BURN BURN BURN,SPREAD MOVE DRONE GROW,0,1.3027,-7.1988
7309,4,defender,TRAPPED CAT BURN BURN FALL FALL,HEAR MEMORY GROW SPREAD,0,1.3320,-6.7132
7310,4,defender,ISOLATED LEADER BURN BURN BURN FALL,MOVE MOUNTAIN FALL SEE BOOK,1,0.2687,4.7902
7311,4,defender,ANGRY BIRD HEAR CROWD FORGET LAW,FALL SEE SEED RUN,0,1.2851,-7.5181
7312,4,defender,ISOLATED BOOK,SPREAD BURN GROW FALL,1,0.3034,1.5149
7313,4,defender,ISOLATED WOMAN BURN BURN HEAR ISOLATED,BOOK FALL MOVE POISON,1,0.2964,1.5471
7314,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL GROW SPREAD SEE SIMPLE MAP,0,1.2977,-9.6917
7315,4,defender,TRAPPED CAT FALL BURN FALL BURN,SPREAD GROW GROW FALL,0,1.6492,-7.9266
7316,4,defender,STRONG ENGINE,FALL HEAR BORDER FALL FALL,1,0.7520,-0.7634
7317,4,defender,WOOD,BURN FALL SEE TOOL FALL,0,1.3886,-7.4097
7318,4,defender,SEED,FALL MOVE SIMPLE WEAK DRONE SEE DULL TOOL,0,1.2758,-12.2095
7319,4,defender,ISOLATED DOG FALL FALL FALL BURN,HEAR ASHAMED ELDER SEE LEADER,1,0.2584,4.1027
7320,4,defender,CONNECTED KEY GROW GROW,BURN MOVE SAD CAT,0,1.2950,-7.9272
7321,4,defender,ORDERED,MEMORY SPREAD GROW SPREAD,1,0.5826,0.7954
7322,4,defender,ISOLATED WOLF SPREAD WANT,PLAN HEAR LIE FALL,1,0.2946,3.1498
7323,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL FALL MOVE CLEAN BOOK SPREAD,0,1.5161,-14.4838
7324,4,defender,TRAPPED CAT BURN FALL FALL BURN,SPREAD SPREAD SEE COMPUTER,0,1.7113,-14.0863
7325,4,defender,TRAPPED CAT BURN BURN FALL BURN,HEAR COMPLEX BIRD GROW SPREAD MOVE OBEDIENT SAD CHILD,0,1.2055,-10.4397
7326,4,defender,BORDER,GROW GROW SPREAD HEAR PLAN SPREAD,0,1.5463,-8.3145
7327,4,defender,ISOLATED BORDER GROW,SPREAD SPREAD GROW GROW,1,0.9872,0.6813
7328,4,defender,ISOLATED WOMAN BURN BURN FALL BURN,CHOOSE CLEAN CAT SEE BOOK,1,0.3006,4.3783
7329,4,defender,TRUTH,GROW SPREAD GROW GROW,1,0.8024,0.7701
7330,4,defender,CALM DOG,GROW MOVE WOLF FALL,1,0.2214,4.8202
7331,4,defender,ISOLATED WOMAN BURN BURN BURN BURN,FALL SEE KEY SEE TOOL,1,0.5018,0.4561
7332,4,defender,TRAPPED CAT BURN FALL BURN BURN,SEE FAST SAD BIRD MOVE SOLDIER,0,1.2303,-10.6622
7333,4,defender,ISOLATED BORDER FAIL,SPREAD SPREAD GROW SPREAD,1,0.8480,0.8830
7334,4,defender,TRAPPED CAT BURN BURN BURN FALL,HEAR PROUD STRANGER MOVE CAMERA,0,1.2860,-8.3104
7335,4,defender,TRAPPED CAT BURN BURN BURN BURN,MOVE CLOCK SEE FOREST,0,1.2858,-9.6665
7336,4,defender,TRAPPED BIRD BURN BURN BURN BURN,GROW FALL SEE KEY SPREAD,0,1.2973,-7.0793
7337,4,defender,ISOLATED WOMAN BURN BURN FALL BURN,BREAK WEAK CHAOTIC CLOCK,0,1.2102,-7.0270
7338,4,defender,TRAPPED CAT BURN BURN BURN BURN,SEE CLEAN DIRTY WEAPON MOVE ENGINE,0,1.2839,-10.6058
7339,4,defender,TIME GROW GROW FAIL SPREAD SPREAD,HEAR PLAN SPREAD GROW,0,1.1119,-2.6780
7340,4,defender,DEBT,SPREAD GROW SPREAD HEAR OPTIMAL ENCRYPTED POISON,0,1.4825,-11.5730
7341,4,defender,ISOLATED LEADER HEAR ISOLATED TRAPPED CROWD,FALL SEE FOREST BURN,1,0.2724,2.6607
7342,4,defender,SIGNAL GROW,SPREAD SPREAD FAIL SPREAD,1,0.7572,1.3814
7343,4,defender,ISOLATED MAN,FALL FALL SEE STRONG MAP,1,0.5987,0.3351
7344,4,defender,TRAPPED CAT BURN FALL BURN FALL,MOVE SLOW CAMERA BURN,0,1.2538,-7.5568
7345,4,defender,CAT BURN BREAK TRAPPED TRAPPED WOMAN,FALL SEE KEY MOVE CAR,1,0.2868,2.6281
7346,4,defender,TRAPPED CHILD,BURN SPREAD MOVE POISON,0,1.3117,-6.5786
7347,4,defender,TRUTH SPREAD,GROW SPREAD SPREAD RUN,0,1.5504,-3.5873
7348,4,defender,TRAPPED CAT BURN BURN BURN BURN,HEAR ASHAMED ELDER MOVE KEY,0,1.2733,-7.6164
7349,4,defender,ISOLATED WOMAN BURN FORGET TRAPPED TRAPPED,ELDER FALL SEE POISON,1,0.2302,1.9349
7350,4,defender,AUTOMATED IDENTITY GROW GROW,SPREAD GROW MOVE ORDERED CAT GROW,0,1.3513,-8.6941
7351,4,defender,TRAPPED CAT BURN BURN BURN BURN,MOVE COMPLEX CHAOTIC CAMERA,0,1.2731,-8.1346
7352,4,defender,TRAPPED CAT BURN FALL FALL BURN,SEE LEADER GROW SPREAD,0,1.2857,-5.9514
7353,4,defender,PROUD STRANGER EAT SAD TRAPPED MAN,TALK BURN FALL CHOOSE DULL BOOK,1,0.2759,6.7511
7354,4,defender,ISOLATED BORDER FAIL,SPREAD GROW GROW SPREAD,1,0.8490,0.9234
7355,4,defender,BOOK FALL,SPREAD BURN SPREAD GROW,1,0.4672,1.7287
7356,4,defender,CAT BURN BURN BURN BURN BURN,HEAR FOOD FALL HEAR DIRTY SOLDIER,1,0.4493,4.9308
7357,4,defender,ISOLATED BORDER SPREAD,FAIL GROW SPREAD SPREAD,1,0.6282,2.1787
7358,4,defender,RULE,GROW GROW SPREAD GROW,1,0.7898,1.4467
7359,4,defender,ISOLATED DOG HEAR TRAPPED TRAPPED LEADER,FALL SEE CAMERA FALL,1,0.5288,-0.2752
7360,4,defender,TRAPPED CAT BURN BURN BURN BURN,GROW FALL SPREAD GROW,0,1.5705,-7.6060
7361,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL SPREAD MOVE KEY GROW,0,1.2959,-6.8661
7362,4,defender,ISOLATED DOG FORGET,ORDERED BORDER FALL SEE POISON,1,0.2956,3.7881
7363,4,defender,CAT BURN BREAK ISOLATED TRAPPED CROWD,FALL RUN SEE BIG SHARP FIRE,1,0.2804,9.8469
7364,4,defender,ISOLATED WOMAN HEAR ISOLATED TRAPPED LEADER,FALL SEE BRIDGE BREAK HEAVY TOOL,1,0.2721,3.8065
7365,4,defender,CAMERA,FALL FAIL FAIL SEE HAPPY CAT,1,0.5230,-0.2805
7366,4,defender,HEAVY SEED GROW BURN GROW FALL,HEAR BIRD MOVE ROAD,0,1.2975,-11.1733
7367,4,defender,ISOLATED WOMAN BURN CARRY ISOLATED TRAPPED,ELDER ATTACK DEAD LEADER FALL,0,1.1849,-5.6483
7368,4,defender,ISOLATED LEADER BURN BURN BURN BURN,FALL SEE BOOK HEAR DENSE MAP,1,0.2838,2.9721
7369,4,defender,ISOLATED WOMAN HEAR TRAPPED ISOLATED LEADER,FALL SEE OBEDIENT CAT,1,0.1772,2.0348
7370,4,defender,TRAPPED CAT BURN BURN FALL BURN,MOVE SENSOR SEE CALM SOLDIER,0,1.2782,-12.3363
7371,4,defender,TIME FAIL SPREAD SPREAD SPREAD SPREAD,GROW SPREAD TIME GROW,0,1.3459,-3.8627
7372,4,defender,OUTCAST CROWD,MOVE METAL BURN SEE DENSE ELDER,1,0.2529,4.9657
7373,4,defender,TRAPPED CAT BURN BURN FALL BURN,SPREAD GROW SPREAD MOVE WOOD,0,1.5225,-10.7282
7374,4,defender,TRAPPED WOMAN BURN BREAK ISOLATED TRAPPED,CROWD MOVE CLOCK SEE CONNECTED FIRE CARRY HEAVY KEY,1,0.2488,14.6186
7375,4,defender,ISOLATED DOG BURN HEAR TRAPPED ISOLATED,ELDER FALL SEE BOOK,1,0.2514,0.0621
7376,4,defender,LANGUAGE SPREAD,GROW GROW SPREAD SPREAD,1,0.9007,0.6483
7377,4,defender,FOOD FALL BURN,MOVE OUTCAST FREE CROWD,0,1.2879,-7.9846
7378,4,defender,TRAPPED CAT FALL BURN BURN BURN,FALL MOVE OBEDIENT BIG HORSE,0,1.1045,-8.4412
7379,4,defender,ISOLATED LEADER BURN FALL HEAR TRAPPED,SOLDIER SEE STRANGER MOVE TOOL,1,0.2020,4.3079
7380,4,defender,ISOLATED DOG BREAK TRAPPED ISOLATED CROWD,FALL SEE DENSE WEAPON,1,0.2830,0.8428
7381,4,defender,ISOLATED LEADER BURN BURN BURN HEAR,ACTIVE PLAN FALL SEE FAMOUS INSECT,1,0.2139,3.0234
7382,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL SEE CHAOTIC PRISON,0,1.2845,-9.5315
7383,4,defender,SAD,GUARD BURN HEAR CLEAN WOLF,1,0.4545,-0.7271
7384,4,defender,TRAPPED MAN,WANT BRIDGE SEE BOOK,1,0.3064,1.3947
7385,4,defender,TRAPPED GUARD BURN BURN BURN HEAR,BOOK FALL SEE SIMPLE COMPLEX LEADER,1,0.2012,4.3450
7386,4,defender,TRAPPED CAT BURN BURN BURN BURN,GROW HEAR TRUSTED KEY,0,1.3038,-11.9270
7387,4,defender,TRAPPED CAT FALL BURN BURN FALL,MOVE CLOCK BURN SEE STRONG WOOD,0,1.2703,-14.0482
7388,4,defender,TRAPPED CAT BURN FALL BURN BURN,MOVE FIRE MOVE WEAPON,0,1.5532,-12.7374
7389,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL HEAR REBELLIOUS GUARD,0,1.1640,-7.7010
7390,4,defender,TRAPPED DOG BURN BURN BURN BURN,FALL GROW SEE ASHAMED ELDER,0,1.2577,-8.0043
7391,4,defender,ISOLATED BOOK,BURN SPREAD GROW BURN,1,0.5777,0.2440
7392,4,defender,TRAPPED CAT BURN BURN BURN BURN,FALL HEAR BOOK MOVE WOOD,0,1.2874,-9.9324
7393,4,defender,TRAPPED CAT FALL BURN BURN BURN,MOVE ACTIVE SEED FALL,0,1.2258,-8.4694
7394,4,defender,VAST,POISON BURN FALL GROW,1,0.3138,1.0563
7395,4,defender,TRAPPED CAT BURN BURN BURN BURN,HEAR WEAK WOMAN SEE OPTIMAL KEY,0,1.3009,-14.1379
7396,4,defender,TRAPPED SOLDIER BURN BURN HEAR TRAPPED,ELDER GROW SPREAD SEE DEAD LEADER,1,0.1377,3.0638
7397,4,defender,ISOLATED WOMAN BURN HEAR ISOLATED TRAPPED,ELDER FALL SEE BOOK,1,0.2178,0.1998
7398,4,defender,ISOLATED DOG BURN BURN BURN BURN,SEE HOME FALL HEAR TRUTH,1,0.3046,1.9995
7399,4,defender,NETWORK GROW SPREAD GROW HEAR CONNECTED,INSECT HEAR SHARP ASHAMED ELDER,1,0.2793,2.5510
7400,4,defender,ISOLATED WOLF BREAK TRAPPED TRAPPED WOMAN,MOVE DULL CONNECTED DUST BURN,0,1.2049,-13.1413
7401,4,defender,FIRE BURN BURN,MOVE CHAOTIC ENCRYPTED COMPUTER SPREAD,1,0.2981,3.2517
7402,4,defender,TRAPPED CAT BURN BURN BURN BURN,HEAR SAD HORSE MOVE SECRET CROWD SPREAD,0,1.2323,-15.6537
7403,4,defender,CAT BURN BURN BURN SEE,BOOK FALL BURN HEAR KEY,1,0.1264,1.3568
7404,4,defender,TRAPPED CAT BURN FALL FALL BURN,HEAR STRONG INSECT GROW,0,1.1994,-9.8248
